name,size,isdir,id
Rose-Hulman Stuff/Graphical Communications/MT2Gibbs.dft,204288,FALSE,5033615038A84829!4501
Rose-Hulman Stuff/Graphical Communications/MT2Gibbs.par,260096,FALSE,5033615038A84829!4499
Rose-Hulman Stuff/Graphical Communications/MT3Gibbs.par,211456,FALSE,5033615038A84829!4498
Rose-Hulman Stuff/Graphical Communications/MTGibbs.dft,184832,FALSE,5033615038A84829!4497
Rose-Hulman Stuff/Graphical Communications/Project.dft,205824,FALSE,5033615038A84829!4496
Rose-Hulman Stuff/Graphical Communications/Project.par,388608,FALSE,5033615038A84829!4495
Rose-Hulman Stuff/Graphical Communications/report.txt,216,FALSE,5033615038A84829!4493
Rose-Hulman Stuff/Introduction to Public Speaking/Informative Speech.docx,15553,FALSE,5033615038A84829!4598
Rose-Hulman Stuff/Introduction to Public Speaking/Intro to Public Speaking Final Speech Analysis.docx,13825,FALSE,5033615038A84829!4597
Rose-Hulman Stuff/Introduction to Public Speaking/Persuasive Speech.docx,17068,FALSE,5033615038A84829!4596
Rose-Hulman Stuff/Introduction to Public Speaking/Public Speaking Final Evaluation.docx,20288,FALSE,5033615038A84829!4594
Rose-Hulman Stuff/Introduction to Public Speaking/Special Occasion speech.docx,15467,FALSE,5033615038A84829!4592
Rose-Hulman Stuff/Introduction to Tissue Engineering/BE570 Final Exam Gibbs.doc,38400,FALSE,5033615038A84829!4600
Rose-Hulman Stuff/Introduction to Tissue Engineering/BE570 Midterm Jason Gibbs.docx,13811,FALSE,5033615038A84829!4599
Rose-Hulman Stuff/Introduction to Tissue Engineering/BE570 Second Journal Article-Jason-PC.pptx,9429628,FALSE,5033615038A84829!4652
Rose-Hulman Stuff/Introduction to Tissue Engineering/ChaseBulsonGibbsSchrodt_tensile testing.docx,428067,FALSE,5033615038A84829!4602
Rose-Hulman Stuff/Materials Engineering/150072-161446-1174.jpg,434447,FALSE,5033615038A84829!4614
Rose-Hulman Stuff/Materials Engineering/CoronaryStentMaterials.pdf,141678,FALSE,5033615038A84829!4613
Rose-Hulman Stuff/Materials Engineering/CoronaryStentsBiomaterials.pdf,395924,FALSE,5033615038A84829!4612
Rose-Hulman Stuff/Materials Engineering/ME328 Chart.docx,19406,FALSE,5033615038A84829!4608
Rose-Hulman Stuff/Materials Engineering/ME328 Homework 1.xlsx,12333,FALSE,5033615038A84829!4607
Rose-Hulman Stuff/Materials Engineering/ME328 Project Jason Gibbs.pptx,342064,FALSE,5033615038A84829!4609
Rose-Hulman Stuff/Materials Engineering/ME328 Project Sources.docx,13605,FALSE,5033615038A84829!4605
Rose-Hulman Stuff/Materials Engineering/ME328Homework2.xlsx,12212,FALSE,5033615038A84829!4604
Rose-Hulman Stuff/Materials Engineering/ME328Project.xlsx,12116,FALSE,5033615038A84829!4603
Rose-Hulman Stuff/Materials Engineering/PTCA_stent_NIH.gif,53675,FALSE,5033615038A84829!4611
Rose-Hulman Stuff/Materials Engineering/throm.gif,24930,FALSE,5033615038A84829!4601
Rose-Hulman Stuff/MATLAB/ABME_Cover_Figure_A.jpg,257790,FALSE,5033615038A84829!4841
Rose-Hulman Stuff/MATLAB/ABME_Cover_Figure_D.jpg,260368,FALSE,5033615038A84829!4840
Rose-Hulman Stuff/MATLAB/AdamAdd.m,84,FALSE,5033615038A84829!4839
Rose-Hulman Stuff/MATLAB/Anat_Modern_Human_Small.jpg,214295,FALSE,5033615038A84829!4838
Rose-Hulman Stuff/MATLAB/Apollonian_gasket.gif,37254,FALSE,5033615038A84829!4837
Rose-Hulman Stuff/MATLAB/BE_100_is_v0.jpg,24075,FALSE,5033615038A84829!4816
Rose-Hulman Stuff/MATLAB/BE_100_is_v1.jpg,14536,FALSE,5033615038A84829!4815
Rose-Hulman Stuff/MATLAB/BE_100_is_v2.jpg,11798,FALSE,5033615038A84829!4814
Rose-Hulman Stuff/MATLAB/BE_100_is_v3.jpg,23373,FALSE,5033615038A84829!4813
Rose-Hulman Stuff/MATLAB/BE100Class5.mat,278,FALSE,5033615038A84829!4836
Rose-Hulman Stuff/MATLAB/BE331Project.asv,1879,FALSE,5033615038A84829!4835
Rose-Hulman Stuff/MATLAB/BE331Project.m,1927,FALSE,5033615038A84829!4834
Rose-Hulman Stuff/MATLAB/BE331Projectfinal.asv,3500,FALSE,5033615038A84829!4833
Rose-Hulman Stuff/MATLAB/BE331Projectfinal.m,3617,FALSE,5033615038A84829!4832
Rose-Hulman Stuff/MATLAB/BE539_Bone_Micro_1_part.jpg,23268,FALSE,5033615038A84829!4827
Rose-Hulman Stuff/MATLAB/BE539_Bone_Micro_2_part.jpg,24416,FALSE,5033615038A84829!4826
Rose-Hulman Stuff/MATLAB/BE539_Fractal.asv,1251,FALSE,5033615038A84829!4825
Rose-Hulman Stuff/MATLAB/BE539_Fractal.m,1419,FALSE,5033615038A84829!4824
Rose-Hulman Stuff/MATLAB/BE539_MyEffectiveProps.asv,6213,FALSE,5033615038A84829!4823
Rose-Hulman Stuff/MATLAB/BE539_MyEffectiveProps.m,6213,FALSE,5033615038A84829!4822
Rose-Hulman Stuff/MATLAB/BE539_MyImageDensityTest.asv,5258,FALSE,5033615038A84829!4821
Rose-Hulman Stuff/MATLAB/BE539_MyImageDensityTest.m,5258,FALSE,5033615038A84829!4820
Rose-Hulman Stuff/MATLAB/BE539_MyRegionPlotFunction.m,998,FALSE,5033615038A84829!4819
Rose-Hulman Stuff/MATLAB/BE539_MyRotateCenterFunction.m,4576,FALSE,5033615038A84829!4818
Rose-Hulman Stuff/MATLAB/BE539_MyRotateFunction.m,4092,FALSE,5033615038A84829!4817
Rose-Hulman Stuff/MATLAB/BE539Homework1.asv,2351,FALSE,5033615038A84829!4831
Rose-Hulman Stuff/MATLAB/BE539Homework1.m,2526,FALSE,5033615038A84829!4830
Rose-Hulman Stuff/MATLAB/BE539mat1props.mat,245,FALSE,5033615038A84829!4829
Rose-Hulman Stuff/MATLAB/BE539mat2props.mat,242,FALSE,5033615038A84829!4828
Rose-Hulman Stuff/MATLAB/BitYesOrNo.asv,183,FALSE,5033615038A84829!4812
Rose-Hulman Stuff/MATLAB/BitYesOrNo.m,183,FALSE,5033615038A84829!4811
Rose-Hulman Stuff/MATLAB/Bode.asv,99,FALSE,5033615038A84829!4810
Rose-Hulman Stuff/MATLAB/Bode.m,96,FALSE,5033615038A84829!4809
Rose-Hulman Stuff/MATLAB/Bone_Micro_1.jpg,122611,FALSE,5033615038A84829!4807
Rose-Hulman Stuff/MATLAB/bone_micro_1_graph.jpg,61397,FALSE,5033615038A84829!4806
Rose-Hulman Stuff/MATLAB/Bone_Micro_2.jpg,126539,FALSE,5033615038A84829!4805
Rose-Hulman Stuff/MATLAB/bone_micro_2_graph.jpg,61386,FALSE,5033615038A84829!4804
Rose-Hulman Stuff/MATLAB/Bone_Micrograph.jpg,125287,FALSE,5033615038A84829!4808
Rose-Hulman Stuff/MATLAB/boxcount.asv,6025,FALSE,5033615038A84829!4803
Rose-Hulman Stuff/MATLAB/boxcount.m,6167,FALSE,5033615038A84829!4802
Rose-Hulman Stuff/MATLAB/case1.mat,6174,FALSE,5033615038A84829!4801
Rose-Hulman Stuff/MATLAB/Case1Plot.fig,8519,FALSE,5033615038A84829!4800
Rose-Hulman Stuff/MATLAB/case2.mat,6967,FALSE,5033615038A84829!4799
Rose-Hulman Stuff/MATLAB/Case2Plot.fig,9431,FALSE,5033615038A84829!4798
Rose-Hulman Stuff/MATLAB/case3.mat,6933,FALSE,5033615038A84829!4797
Rose-Hulman Stuff/MATLAB/Case3Plot.fig,9406,FALSE,5033615038A84829!4796
Rose-Hulman Stuff/MATLAB/Case4.fig,9178,FALSE,5033615038A84829!4795
Rose-Hulman Stuff/MATLAB/case4.mat,6767,FALSE,5033615038A84829!4794
Rose-Hulman Stuff/MATLAB/case5.mat,5973,FALSE,5033615038A84829!4793
Rose-Hulman Stuff/MATLAB/Case5Plot.fig,8222,FALSE,5033615038A84829!4792
Rose-Hulman Stuff/MATLAB/case6.mat,6654,FALSE,5033615038A84829!4791
Rose-Hulman Stuff/MATLAB/Case6Plot.fig,9212,FALSE,5033615038A84829!4790
Rose-Hulman Stuff/MATLAB/case7.mat,6822,FALSE,5033615038A84829!4789
Rose-Hulman Stuff/MATLAB/Case7Plot.fig,9348,FALSE,5033615038A84829!4788
Rose-Hulman Stuff/MATLAB/Color_Markers_v1.jpg,35212,FALSE,5033615038A84829!4787
Rose-Hulman Stuff/MATLAB/Color_Markers_v2.jpg,33539,FALSE,5033615038A84829!4786
Rose-Hulman Stuff/MATLAB/Color_Markers_v3.jpg,59565,FALSE,5033615038A84829!4785
Rose-Hulman Stuff/MATLAB/Contents.m,276,FALSE,5033615038A84829!4784
Rose-Hulman Stuff/MATLAB/demo.m,5744,FALSE,5033615038A84829!4783
Rose-Hulman Stuff/MATLAB/diary,1146,FALSE,5033615038A84829!4782
Rose-Hulman Stuff/MATLAB/dla.gif,153695,FALSE,5033615038A84829!4781
Rose-Hulman Stuff/MATLAB/dpend.m,205,FALSE,5033615038A84829!4780
Rose-Hulman Stuff/MATLAB/Exam.asv,409,FALSE,5033615038A84829!4779
Rose-Hulman Stuff/MATLAB/Exam.m,746,FALSE,5033615038A84829!4778
Rose-Hulman Stuff/MATLAB/Exam_Gibbs.asv,1422,FALSE,5033615038A84829!4774
Rose-Hulman Stuff/MATLAB/Exam_Gibbs.m,1588,FALSE,5033615038A84829!4773
Rose-Hulman Stuff/MATLAB/Example_Input_Dialog.m,2071,FALSE,5033615038A84829!4775
Rose-Hulman Stuff/MATLAB/Example1.mdl,18808,FALSE,5033615038A84829!4777
Rose-Hulman Stuff/MATLAB/Example2.mdl,24756,FALSE,5033615038A84829!4776
Rose-Hulman Stuff/MATLAB/ExternallyAssignedParameters.m,139,FALSE,5033615038A84829!4772
Rose-Hulman Stuff/MATLAB/FinalExam.jpg,319869,FALSE,5033615038A84829!4771
Rose-Hulman Stuff/MATLAB/FinalExam.png,978336,FALSE,5033615038A84829!4770
Rose-Hulman Stuff/MATLAB/first_order.mdl,21778,FALSE,5033615038A84829!4769
Rose-Hulman Stuff/MATLAB/fractal_tree.jpg,1125602,FALSE,5033615038A84829!4768
Rose-Hulman Stuff/MATLAB/Gray_Markers_v1.jpg,4114,FALSE,5033615038A84829!4767
Rose-Hulman Stuff/MATLAB/Gray_Markers_v2.jpg,4906,FALSE,5033615038A84829!4766
Rose-Hulman Stuff/MATLAB/Gray_Markers_v3.jpg,50392,FALSE,5033615038A84829!4765
Rose-Hulman Stuff/MATLAB/Important Numbers.xlsx,8714,FALSE,5033615038A84829!4763
Rose-Hulman Stuff/MATLAB/IvestigatingColorImagesII.jpg,17419,FALSE,5033615038A84829!4764
Rose-Hulman Stuff/MATLAB/Kris.asv,49,FALSE,5033615038A84829!4761
Rose-Hulman Stuff/MATLAB/Kris.m,75,FALSE,5033615038A84829!4760
Rose-Hulman Stuff/MATLAB/Lab 3 Table.xlsx,13024,FALSE,5033615038A84829!4762
Rose-Hulman Stuff/MATLAB/Lab2.mdl,24370,FALSE,5033615038A84829!4757
Rose-Hulman Stuff/MATLAB/lab02_08.mdl,28696,FALSE,5033615038A84829!4759
Rose-Hulman Stuff/MATLAB/Lab2_Driver.asv,1073,FALSE,5033615038A84829!4756
Rose-Hulman Stuff/MATLAB/Lab2_Driver.m,1110,FALSE,5033615038A84829!4755
Rose-Hulman Stuff/MATLAB/Lab2_Driver2.m,1976,FALSE,5033615038A84829!4754
Rose-Hulman Stuff/MATLAB/lab02_plot.m,314,FALSE,5033615038A84829!4758
Rose-Hulman Stuff/MATLAB/lab3graphplots.m,135,FALSE,5033615038A84829!4753
Rose-Hulman Stuff/MATLAB/Lab3overdetermined.asv,444,FALSE,5033615038A84829!4752
Rose-Hulman Stuff/MATLAB/Lab3overdetermined.m,447,FALSE,5033615038A84829!4751
Rose-Hulman Stuff/MATLAB/Lab3stepgraph.m,379,FALSE,5033615038A84829!4750
Rose-Hulman Stuff/MATLAB/Mat1Strain.mat,217,FALSE,5033615038A84829!4749
Rose-Hulman Stuff/MATLAB/Mat1Stress.mat,214,FALSE,5033615038A84829!4748
Rose-Hulman Stuff/MATLAB/Mat2Strain.mat,665,FALSE,5033615038A84829!4747
Rose-Hulman Stuff/MATLAB/Mat2Stress.mat,750,FALSE,5033615038A84829!4746
Rose-Hulman Stuff/MATLAB/Material3Modulus.mat,211,FALSE,5033615038A84829!4745
Rose-Hulman Stuff/MATLAB/Material4Modulus.mat,210,FALSE,5033615038A84829!4744
Rose-Hulman Stuff/MATLAB/Me.jpg,14295,FALSE,5033615038A84829!4743
Rose-Hulman Stuff/MATLAB/MightyOracle.asv,1466,FALSE,5033615038A84829!4742
Rose-Hulman Stuff/MATLAB/MightyOracle.m,1827,FALSE,5033615038A84829!4741
Rose-Hulman Stuff/MATLAB/MyAdd.m,1075,FALSE,5033615038A84829!4740
Rose-Hulman Stuff/MATLAB/MyAdvSmallestNumber.asv,959,FALSE,5033615038A84829!4739
Rose-Hulman Stuff/MATLAB/MyAdvSmallestNumber.m,949,FALSE,5033615038A84829!4738
Rose-Hulman Stuff/MATLAB/MyAdvSmallestNumFinal.m,1055,FALSE,5033615038A84829!4737
Rose-Hulman Stuff/MATLAB/MyAminoFunction.m,4857,FALSE,5033615038A84829!4736
Rose-Hulman Stuff/MATLAB/MyAreaFraction.asv,1282,FALSE,5033615038A84829!4735
Rose-Hulman Stuff/MATLAB/MyAreaFraction.m,1201,FALSE,5033615038A84829!4734
Rose-Hulman Stuff/MATLAB/MyBit.asv,521,FALSE,5033615038A84829!4733
Rose-Hulman Stuff/MATLAB/MyBit.m,571,FALSE,5033615038A84829!4732
Rose-Hulman Stuff/MATLAB/MyBoneDensity.asv,482,FALSE,5033615038A84829!4731
Rose-Hulman Stuff/MATLAB/MyBoneDensity.m,690,FALSE,5033615038A84829!4730
Rose-Hulman Stuff/MATLAB/Mybreakexampleone.m,379,FALSE,5033615038A84829!4729
Rose-Hulman Stuff/MATLAB/MyCellSize.asv,282,FALSE,5033615038A84829!4728
Rose-Hulman Stuff/MATLAB/MyCellSize.m,769,FALSE,5033615038A84829!4727
Rose-Hulman Stuff/MATLAB/MyCodeTemplate.m,947,FALSE,5033615038A84829!4726
Rose-Hulman Stuff/MATLAB/MyCollectSkullPoints.asv,357,FALSE,5033615038A84829!4724
Rose-Hulman Stuff/MATLAB/MyCollectSkullPoints.m,695,FALSE,5033615038A84829!4723
Rose-Hulman Stuff/MATLAB/MyColorImageProgram.asv,956,FALSE,5033615038A84829!4722
Rose-Hulman Stuff/MATLAB/MyColorImageProgram.m,1175,FALSE,5033615038A84829!4721
Rose-Hulman Stuff/MATLAB/MyCreatedImage.jpg,2530,FALSE,5033615038A84829!4720
Rose-Hulman Stuff/MATLAB/myDefaultFileName.xls,7947,FALSE,5033615038A84829!4725
Rose-Hulman Stuff/MATLAB/MyDialogOpenExcel.m,2521,FALSE,5033615038A84829!4719
Rose-Hulman Stuff/MATLAB/MyDialogOpenSave_Excel.asv,2677,FALSE,5033615038A84829!4718
Rose-Hulman Stuff/MATLAB/MyDialogOpenSave_Excel.m,2726,FALSE,5033615038A84829!4717
Rose-Hulman Stuff/MATLAB/MyDNA2RNATranscriber.m,361,FALSE,5033615038A84829!4716
Rose-Hulman Stuff/MATLAB/MyDNA2RNATrascriber.asv,522,FALSE,5033615038A84829!4715
Rose-Hulman Stuff/MATLAB/MyDNA2RNATrascriber.m,361,FALSE,5033615038A84829!4714
Rose-Hulman Stuff/MATLAB/MyExcelFile.xls,18944,FALSE,5033615038A84829!4712
Rose-Hulman Stuff/MATLAB/MyFirstmFile.m,1023,FALSE,5033615038A84829!4713
Rose-Hulman Stuff/MATLAB/MyFirstQuizFunction.m,898,FALSE,5033615038A84829!4711
Rose-Hulman Stuff/MATLAB/MyImportantNumbersProgram.asv,3454,FALSE,5033615038A84829!4710
Rose-Hulman Stuff/MATLAB/MyImportantNumbersProgram.m,3711,FALSE,5033615038A84829!4709
Rose-Hulman Stuff/MATLAB/MyLineFraction.asv,7366,FALSE,5033615038A84829!4708
Rose-Hulman Stuff/MATLAB/MyLineFraction.m,8482,FALSE,5033615038A84829!4707
Rose-Hulman Stuff/MATLAB/myMarkerTest.asv,736,FALSE,5033615038A84829!4706
Rose-Hulman Stuff/MATLAB/myMarkerTest.m,876,FALSE,5033615038A84829!4705
Rose-Hulman Stuff/MATLAB/MyNonsenseFunction.asv,1002,FALSE,5033615038A84829!4704
Rose-Hulman Stuff/MATLAB/MyNonsenseFunction.m,459,FALSE,5033615038A84829!4703
Rose-Hulman Stuff/MATLAB/MyNonsenseFunctionOriginal.m,1002,FALSE,5033615038A84829!4702
Rose-Hulman Stuff/MATLAB/MyNumberSolver.asv,525,FALSE,5033615038A84829!4701
Rose-Hulman Stuff/MATLAB/MyNumberSolver.m,681,FALSE,5033615038A84829!4700
Rose-Hulman Stuff/MATLAB/MyPlotFunction.m,675,FALSE,5033615038A84829!4699
Rose-Hulman Stuff/MATLAB/MyPlottingFun.asv,436,FALSE,5033615038A84829!4698
Rose-Hulman Stuff/MATLAB/MyPlottingFun.m,483,FALSE,5033615038A84829!4697
Rose-Hulman Stuff/MATLAB/MyProcWork.asv,1434,FALSE,5033615038A84829!4696
Rose-Hulman Stuff/MATLAB/MyProcWork.m,2073,FALSE,5033615038A84829!4695
Rose-Hulman Stuff/MATLAB/MyProcWorkV2.asv,3733,FALSE,5033615038A84829!4694
Rose-Hulman Stuff/MATLAB/MyProcWorkV2.m,3802,FALSE,5033615038A84829!4693
Rose-Hulman Stuff/MATLAB/MyProjectilePlotter.asv,527,FALSE,5033615038A84829!4692
Rose-Hulman Stuff/MATLAB/MyProjectilePlotter.m,1515,FALSE,5033615038A84829!4691
Rose-Hulman Stuff/MATLAB/MyQuizFunction.asv,92,FALSE,5033615038A84829!4690
Rose-Hulman Stuff/MATLAB/MyQuizFunction.m,225,FALSE,5033615038A84829!4689
Rose-Hulman Stuff/MATLAB/MyRandomAminoProgram.asv,965,FALSE,5033615038A84829!4688
Rose-Hulman Stuff/MATLAB/MyRandomAminoProgram.m,977,FALSE,5033615038A84829!4687
Rose-Hulman Stuff/MATLAB/MyRandomWork.asv,653,FALSE,5033615038A84829!4686
Rose-Hulman Stuff/MATLAB/MyRandomWork.m,748,FALSE,5033615038A84829!4685
Rose-Hulman Stuff/MATLAB/MyRotateFunction.m,4086,FALSE,5033615038A84829!4684
Rose-Hulman Stuff/MATLAB/MySkullPlotFunction.asv,1598,FALSE,5033615038A84829!4683
Rose-Hulman Stuff/MATLAB/MySkullPlotFunction.m,1905,FALSE,5033615038A84829!4682
Rose-Hulman Stuff/MATLAB/MySkullProcWork.asv,2312,FALSE,5033615038A84829!4681
Rose-Hulman Stuff/MATLAB/MySkullProcWork.m,2292,FALSE,5033615038A84829!4680
Rose-Hulman Stuff/MATLAB/MySkullProcWorkV2.asv,4798,FALSE,5033615038A84829!4679
Rose-Hulman Stuff/MATLAB/MySkullProcWorkV2.m,4798,FALSE,5033615038A84829!4678
Rose-Hulman Stuff/MATLAB/MySmallestNumber.asv,933,FALSE,5033615038A84829!4677
Rose-Hulman Stuff/MATLAB/MySmallestNumber.m,688,FALSE,5033615038A84829!4676
Rose-Hulman Stuff/MATLAB/MySmallestNumberFunction.asv,464,FALSE,5033615038A84829!4675
Rose-Hulman Stuff/MATLAB/MySmallestNumberFunction.m,815,FALSE,5033615038A84829!4674
Rose-Hulman Stuff/MATLAB/MySudokuSolver.m,453,FALSE,5033615038A84829!4673
Rose-Hulman Stuff/MATLAB/MyTestFile.csv,34,FALSE,5033615038A84829!4672
Rose-Hulman Stuff/MATLAB/MyTestLineRotate_v2.m,2038,FALSE,5033615038A84829!4671
Rose-Hulman Stuff/MATLAB/MyTestProfile.asv,7618,FALSE,5033615038A84829!4670
Rose-Hulman Stuff/MATLAB/MyTestProfile.m,8600,FALSE,5033615038A84829!4668
Rose-Hulman Stuff/MATLAB/MyTestProfile_Again.m,2621,FALSE,5033615038A84829!4667
Rose-Hulman Stuff/MATLAB/MyVariableTester.asv,131,FALSE,5033615038A84829!4666
Rose-Hulman Stuff/MATLAB/MyVariableTester.m,713,FALSE,5033615038A84829!4665
Rose-Hulman Stuff/MATLAB/New Microsoft Office Excel Worksheet (2).xlsx,8714,FALSE,5033615038A84829!4664
Rose-Hulman Stuff/MATLAB/New Microsoft Office Excel Worksheet.xlsx,8714,FALSE,5033615038A84829!4663
Rose-Hulman Stuff/MATLAB/New Microsoft Office Excel Worksheet-Jason-PC.xlsx,8714,FALSE,5033615038A84829!4669
Rose-Hulman Stuff/MATLAB/P7_2Driver.m,1107,FALSE,5033615038A84829!4655
Rose-Hulman Stuff/MATLAB/P63C,113091,FALSE,5033615038A84829!4662
Rose-Hulman Stuff/MATLAB/P72Driver.m,1729,FALSE,5033615038A84829!4661
Rose-Hulman Stuff/MATLAB/P72E.fig,53740,FALSE,5033615038A84829!4660
Rose-Hulman Stuff/MATLAB/P72E.jpg,161953,FALSE,5033615038A84829!4659
Rose-Hulman Stuff/MATLAB/P72F.fig,38645,FALSE,5033615038A84829!4658
Rose-Hulman Stuff/MATLAB/P72F.jpg,147145,FALSE,5033615038A84829!4657
Rose-Hulman Stuff/MATLAB/P72FDriver.m,1485,FALSE,5033615038A84829!4656
Rose-Hulman Stuff/MATLAB/Part 2 Lab2.fig,23252,FALSE,5033615038A84829!4654
Rose-Hulman Stuff/MATLAB/Prelab7.m,646,FALSE,5033615038A84829!4653
Rose-Hulman Stuff/MATLAB/problem6_3.mdl,23628,FALSE,5033615038A84829!4651
Rose-Hulman Stuff/MATLAB/problem7_2.mdl,25087,FALSE,5033615038A84829!4648
Rose-Hulman Stuff/MATLAB/problem72.mdl,25085,FALSE,5033615038A84829!4650
Rose-Hulman Stuff/MATLAB/problem72F.mdl,25089,FALSE,5033615038A84829!4649
Rose-Hulman Stuff/MATLAB/Project Test.xls,17408,FALSE,5033615038A84829!4645
Rose-Hulman Stuff/MATLAB/Project Test.xlsx,7861,FALSE,5033615038A84829!4644
Rose-Hulman Stuff/MATLAB/randcantor.m,5221,FALSE,5033615038A84829!4647
Rose-Hulman Stuff/MATLAB/RLCproblem.mdl,24313,FALSE,5033615038A84829!4646
Rose-Hulman Stuff/MATLAB/sigmoid.m,102,FALSE,5033615038A84829!4643
Rose-Hulman Stuff/MATLAB/Spec_A_Frontal_Small.jpg,267146,FALSE,5033615038A84829!4642
Rose-Hulman Stuff/MATLAB/Spec_A_Points.xls,9138,FALSE,5033615038A84829!4639
Rose-Hulman Stuff/MATLAB/Spec_B_Frontal_Small.jpg,249619,FALSE,5033615038A84829!4641
Rose-Hulman Stuff/MATLAB/Spec_B_Points.xls,8195,FALSE,5033615038A84829!4637
Rose-Hulman Stuff/MATLAB/Spec_C_Frontal_Small.jpg,280640,FALSE,5033615038A84829!4640
Rose-Hulman Stuff/MATLAB/Spec_C_Points.xls,8192,FALSE,5033615038A84829!4635
Rose-Hulman Stuff/MATLAB/Spec_D_Frontal_Small.jpg,252189,FALSE,5033615038A84829!4638
Rose-Hulman Stuff/MATLAB/Spec_D_Points.xls,8200,FALSE,5033615038A84829!4633
Rose-Hulman Stuff/MATLAB/Spec_E_Frontal_Small.jpg,214295,FALSE,5033615038A84829!4636
Rose-Hulman Stuff/MATLAB/Spec_E_Points.xls,8188,FALSE,5033615038A84829!4632
Rose-Hulman Stuff/MATLAB/Spec_F_Frontal_Small.jpg,233274,FALSE,5033615038A84829!4634
Rose-Hulman Stuff/MATLAB/Spec_F_Points.xls,8199,FALSE,5033615038A84829!4631
Rose-Hulman Stuff/MATLAB/Sue_Exam.jpg,34834,FALSE,5033615038A84829!4630
Rose-Hulman Stuff/MATLAB/Test_BW_Image.jpg,28381,FALSE,5033615038A84829!4629
Rose-Hulman Stuff/MATLAB/Test_Circles.jpg,128633,FALSE,5033615038A84829!4627
Rose-Hulman Stuff/MATLAB/Test_Fraction_Image.jpg,26099,FALSE,5033615038A84829!4626
Rose-Hulman Stuff/MATLAB/TEsting.xls,9532,FALSE,5033615038A84829!4628
Rose-Hulman Stuff/MATLAB/TRex_Sue_Left_View.jpg,98700,FALSE,5033615038A84829!4625
Rose-Hulman Stuff/MATLAB/Triangle_A.tif,39545,FALSE,5033615038A84829!4624
Rose-Hulman Stuff/MATLAB/Triangle_B.tif,39545,FALSE,5033615038A84829!4623
Rose-Hulman Stuff/MATLAB/Triangle_C.tif,39545,FALSE,5033615038A84829!4622
Rose-Hulman Stuff/MATLAB/Triangle_D.tif,39545,FALSE,5033615038A84829!4621
Rose-Hulman Stuff/MATLAB/Triangle_Plot_Work.asv,343,FALSE,5033615038A84829!4620
Rose-Hulman Stuff/MATLAB/Triangle_Plot_Work.m,610,FALSE,5033615038A84829!4619
Rose-Hulman Stuff/MATLAB/tutorial_driver1.m,665,FALSE,5033615038A84829!4618
Rose-Hulman Stuff/MATLAB/Untitled.m,233,FALSE,5033615038A84829!4617
Rose-Hulman Stuff/MATLAB/Vertebrae_Osteo_Zoomed.jpg,136773,FALSE,5033615038A84829!4616
Rose-Hulman Stuff/MATLAB/VolumeFractions.mat,543,FALSE,5033615038A84829!4615
Rose-Hulman Stuff/Mechanical Systems/CraneLab_WM_Worksheet v2.xls,43520,FALSE,5033615038A84829!4863
Rose-Hulman Stuff/Mechanical Systems/es204 final lab.xls,50688,FALSE,5033615038A84829!4862
Rose-Hulman Stuff/Mechanical Systems/Mechanical Systems Lab 1.wm,1406512,FALSE,5033615038A84829!4864
Rose-Hulman Stuff/Mechanical Systems/Msys 3.24.mw,47434,FALSE,5033615038A84829!4861
Rose-Hulman Stuff/Mechanical Systems/Msys Lab 2.wm,168936,FALSE,5033615038A84829!4860
Rose-Hulman Stuff/Mechanical Systems/MSys Lab 2.xls,43008,FALSE,5033615038A84829!4857
Rose-Hulman Stuff/Mechanical Systems/Msys Lab 3 Double Crane.wm,899630,FALSE,5033615038A84829!4859
Rose-Hulman Stuff/Mechanical Systems/Msys Lab 3 Single Crane.wm,1255442,FALSE,5033615038A84829!4858
Rose-Hulman Stuff/Mechanical Systems/Msys Lab 3.wm,9518,FALSE,5033615038A84829!4856
Rose-Hulman Stuff/Mechanical Systems/Msys P 3.9a.mw,33770,FALSE,5033615038A84829!4854
